Introduce la temperatura de referencia: 
Kp:  9.22722E-01
Ti;  3.00000E+00
Td:  7.50000E-01
 2.00000E+01, 0.000069530
 2.00000E+01, 0.301995900
 2.00000E+01, 0.604406500
 2.00000E+01, 0.906605990
 2.00000E+01, 1.208257740
 2.00177E+01, 1.510172190
 2.00589E+01, 1.812252960
 2.00770E+01, 2.114528490
 2.00959E+01, 2.416860040
 2.01163E+01, 2.718660370
 2.01380E+01, 3.020479840
 2.01612E+01, 3.322256420
 2.01858E+01, 3.624104850
 2.02117E+01, 3.926151650
 2.02391E+01, 4.227939360
 2.02678E+01, 4.529512700
 2.02980E+01, 4.831240900
 2.03295E+01, 5.132780480
 2.03623E+01, 5.434644040
 2.03966E+01, 5.736899030
 2.04322E+01, 6.038575930
 2.04691E+01, 6.340342290
 2.05075E+01, 6.642469560
 2.05471E+01, 6.944505930
 2.05881E+01, 7.246287940
 2.06305E+01, 7.548190160
 2.06741E+01, 7.850218780
 2.07191E+01, 8.152797040
 2.07655E+01, 8.455140420
 2.08131E+01, 8.757301130
 2.08621E+01, 9.059301940
 2.09123E+01, 9.362098760
 2.09639E+01, 9.664101350
 2.10167E+01, 9.966123190
 2.10709E+01, 10.268099410
 2.11264E+01, 10.570254320
 2.11831E+01, 10.872159650
 2.12411E+01, 11.174136020
 2.13004E+01, 11.476484000
 2.13609E+01, 11.778706230
 2.14227E+01, 12.081652950
 2.14858E+01, 12.383979380
 2.15501E+01, 12.686364740
 2.16157E+01, 12.989017190
 2.16825E+01, 13.291162680
 2.17506E+01, 13.593206170
 2.18198E+01, 13.895404370
 2.18904E+01, 14.197569190
 2.19621E+01, 14.499686530
 2.20350E+01, 14.801719260
 2.21092E+01, 15.104286200
 2.21846E+01, 15.406948970
 2.22871E+01, 15.709054800
 2.23653E+01, 16.011032860
 2.24446E+01, 16.313203010
 2.25252E+01, 16.614997320
 2.26064E+01, 16.917132300
 2.26888E+01, 17.218855080
 2.27724E+01, 17.520577370
 2.28572E+01, 17.822576570
 2.29431E+01, 18.124450850
 2.30302E+01, 18.427223930
 2.31184E+01, 18.729216730
 2.32078E+01, 19.031204530
 2.32983E+01, 19.333298020
 2.33899E+01, 19.635303040
 2.34827E+01, 19.936826750
 2.35766E+01, 20.238456750
 2.36716E+01, 20.540199730
 2.37677E+01, 20.842004510
 2.38650E+01, 21.144208720
 2.39633E+01, 21.447481510
 2.40628E+01, 21.750321970
 2.41633E+01, 22.052699700
 2.42649E+01, 22.356382080
 2.43676E+01, 22.658594040
 2.44714E+01, 22.960810170
 2.45763E+01, 23.262883620
 2.46822E+01, 23.564831640
 2.47892E+01, 23.866964100
 2.48972E+01, 24.168895800
 2.50063E+01, 24.471098890
 2.51164E+01, 24.773096090
 2.52276E+01, 25.075088340
 2.53398E+01, 25.376880410
 2.54531E+01, 25.678812640
 2.55673E+01, 25.981900580
 2.56826E+01, 26.283845580
 2.57989E+01, 26.586086960
 2.59162E+01, 26.888002900
 2.60345E+01, 27.190202100
 2.61539E+01, 27.492394370
 2.62742E+01, 27.794535460
 2.63955E+01, 28.098228290
 2.65177E+01, 28.400348450
 2.66410E+01, 28.702465330
 2.67652E+01, 29.004576460
 2.69325E+01, 29.306535030
 2.70590E+01, 29.608450390
 2.71864E+01, 29.910414330
 2.73148E+01, 30.212308940
 2.74441E+01, 30.514240720
